org/bukkit/Sound.html#ENTITY_VEX_HURT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_AMBIENT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_CELEBRATE,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_CELEBRATE,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_DEATH,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_HURT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_NO,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_NO,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_TRADE,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_TRADE,1.13
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_ARMORER,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_ARMORER,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_BUTCHER,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_BUTCHER,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_CARTOGRAPHER,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_CARTOGRAPHER,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_CLERIC,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_CLERIC,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_FARMER,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_FARMER,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_FISHERMAN,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_FISHERMAN,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_FLETCHER,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_FLETCHER,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_LEATHERWORKER,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_LEATHERWORKER,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_LIBRARIAN,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_LIBRARIAN,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_MASON,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_MASON,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_SHEPHERD,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_SHEPHERD,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_TOOLSMITH,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_TOOLSMITH,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_WORK_WEAPONSMITH,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_WORK_WEAPONSMITH,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VILLAGER_YES,1.21.3
org/bukkit/Sound.html#ENTITY_VILLAGER_YES,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VINDICATOR_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_VINDICATOR_AMBIENT,1.13
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VINDICATOR_CELEBRATE,1.21.3
org/bukkit/Sound.html#ENTITY_VINDICATOR_CELEBRATE,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VINDICATOR_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_VINDICATOR_DEATH,1.13
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_VINDICATOR_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_VINDICATOR_HURT,1.13
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_AMBIENT,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_DEATH,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_DISAPPEARED,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_DISAPPEARED,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_DRINK_MILK,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_DRINK_MILK,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_DRINK_POTION,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_DRINK_POTION,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_HURT,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_NO,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_NO,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_REAPPEARED,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_REAPPEARED,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_TRADE,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_TRADE,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WANDERING_TRADER_YES,1.21.3
org/bukkit/Sound.html#ENTITY_WANDERING_TRADER_YES,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_AGITATED,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_AGITATED,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_AMBIENT,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_ANGRY,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_ANGRY,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_ATTACK_IMPACT,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_ATTACK_IMPACT,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_DEATH,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_DIG,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_DIG,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_EMERGE,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_EMERGE,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_HEARTBEAT,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_HEARTBEAT,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_HURT,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_LISTENING,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_LISTENING,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_LISTENING_ANGRY,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_LISTENING_ANGRY,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_NEARBY_CLOSE,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_NEARBY_CLOSE,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_NEARBY_CLOSER,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_NEARBY_CLOSER,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_NEARBY_CLOSEST,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_NEARBY_CLOSEST,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_ROAR,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_ROAR,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_SNIFF,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_SNIFF,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_SONIC_BOOM,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_SONIC_BOOM,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_SONIC_CHARGE,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_SONIC_CHARGE,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_STEP,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_STEP,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WARDEN_TENDRIL_CLICKS,1.21.3
org/bukkit/Sound.html#ENTITY_WARDEN_TENDRIL_CLICKS,1.19
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WIND_CHARGE_THROW,1.21.3
org/bukkit/Sound.html#ENTITY_WIND_CHARGE_THROW,1.20.6
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WIND_CHARGE_WIND_BURST,1.21.3
org/bukkit/Sound.html#ENTITY_WIND_CHARGE_WIND_BURST,1.20.6
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITCH_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_WITCH_AMBIENT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITCH_CELEBRATE,1.21.3
org/bukkit/Sound.html#ENTITY_WITCH_CELEBRATE,1.14
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITCH_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_WITCH_DEATH,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITCH_DRINK,1.21.3
org/bukkit/Sound.html#ENTITY_WITCH_DRINK,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITCH_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_WITCH_HURT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITCH_THROW,1.21.3
org/bukkit/Sound.html#ENTITY_WITCH_THROW,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_AMBIENT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_BREAK_BLOCK,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_BREAK_BLOCK,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_DEATH,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_HURT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_SHOOT,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_SHOOT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_SKELETON_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_SKELETON_AMBIENT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_SKELETON_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_SKELETON_DEATH,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_SKELETON_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_SKELETON_HURT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_SKELETON_STEP,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_SKELETON_STEP,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WITHER_SPAWN,1.21.3
org/bukkit/Sound.html#ENTITY_WITHER_SPAWN,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WOLF_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_WOLF_AMBIENT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WOLF_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_WOLF_DEATH,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WOLF_GROWL,1.21.3
org/bukkit/Sound.html#ENTITY_WOLF_GROWL,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WOLF_HOWL,1.21.3
org/bukkit/Sound.html#ENTITY_WOLF_HOWL,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WOLF_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_WOLF_HURT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WOLF_PANT,1.21.3
org/bukkit/Sound.html#ENTITY_WOLF_PANT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WOLF_SHAKE,1.21.3
org/bukkit/Sound.html#ENTITY_WOLF_SHAKE,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WOLF_STEP,1.21.3
org/bukkit/Sound.html#ENTITY_WOLF_STEP,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_WOLF_WHINE,1.21.3
org/bukkit/Sound.html#ENTITY_WOLF_WHINE,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOGLIN_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOGLIN_AMBIENT,1.16
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOGLIN_ANGRY,1.21.3
org/bukkit/Sound.html#ENTITY_ZOGLIN_ANGRY,1.16
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOGLIN_ATTACK,1.21.3
org/bukkit/Sound.html#ENTITY_ZOGLIN_ATTACK,1.16
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOGLIN_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_ZOGLIN_DEATH,1.16
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOGLIN_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOGLIN_HURT,1.16
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOGLIN_STEP,1.21.3
org/bukkit/Sound.html#ENTITY_ZOGLIN_STEP,1.16
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_AMBIENT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_ATTACK_IRON_DOOR,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_ATTACK_IRON_DOOR,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_ATTACK_WOODEN_DOOR,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_ATTACK_WOODEN_DOOR,1.13
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_BREAK_WOODEN_DOOR,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_BREAK_WOODEN_DOOR,1.13
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_CONVERTED_TO_DROWNED,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_CONVERTED_TO_DROWNED,1.13
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_DEATH,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_DESTROY_EGG,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_DESTROY_EGG,1.13
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_HORSE_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_HORSE_AMBIENT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_HORSE_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_HORSE_DEATH,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_HORSE_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_HORSE_HURT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_HURT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_INFECT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_INFECT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_STEP,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_STEP,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_VILLAGER_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_VILLAGER_AMBIENT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_VILLAGER_CONVERTED,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_VILLAGER_CONVERTED,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_VILLAGER_CURE,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_VILLAGER_CURE,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_VILLAGER_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_VILLAGER_DEATH,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_VILLAGER_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_VILLAGER_HURT,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIE_VILLAGER_STEP,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIE_VILLAGER_STEP,1.12.2
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIFIED_PIGLIN_AMBIENT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIFIED_PIGLIN_AMBIENT,1.16
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIFIED_PIGLIN_ANGRY,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIFIED_PIGLIN_ANGRY,1.16
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIFIED_PIGLIN_DEATH,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIFIED_PIGLIN_DEATH,1.16
io/papermc/paper/registry/keys/SoundEventKeys.html#ENTITY_ZOMBIFIED_PIGLIN_HURT,1.21.3
org/bukkit/Sound.html#ENTITY_ZOMBIFIED_PIGLIN_HURT,1.16
org/bukkit/entity/Entity.Spigot.html,1.12.2
com/destroystokyo/paper/event/entity/EntityAddToWorldEvent.html,1.12.2
com/destroystokyo/paper/event/entity/EntityAddToWorldEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityAirChangeEvent.html,1.12.2
org/bukkit/event/entity/EntityAirChangeEvent.html#%3Cinit%3E,1.16
io/papermc/paper/command/brigadier/argument/ArgumentTypes.html#entityAnchor,1.20.6
org/bukkit/event/block/EntityBlockFormEvent.html,1.12.2
org/bukkit/event/block/EntityBlockFormEvent.html#%3Cinit%3E,1.16
org/bukkit/block/EntityBlockStorage.html,1.15
org/bukkit/event/entity/EntityBreakDoorEvent.html,1.12.2
org/bukkit/event/entity/EntityBreakDoorEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityBreedEvent.html,1.12.2
org/bukkit/event/entity/EntityBreedEvent.html#%3Cinit%3E,1.16
org/bukkit/entity/EntityCategory.html,1.16
org/bukkit/event/entity/EntityChangeBlockEvent.html,1.12.2
org/bukkit/event/entity/EntityChangeBlockEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityCombustByBlockEvent.html,1.12.2
org/bukkit/event/entity/EntityCombustByBlockEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityCombustByEntityEvent.html,1.12.2
org/bukkit/event/entity/EntityCombustByEntityEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityCombustEvent.html,1.12.2
org/bukkit/event/entity/EntityCombustEvent.html#%3Cinit%3E,1.16
io/papermc/paper/event/entity/EntityCompostItemEvent.html,1.19
io/papermc/paper/event/entity/EntityCompostItemEvent.html#%3Cinit%3E,1.19
org/bukkit/event/entity/EntityCreatePortalEvent.html,1.12.2
org/bukkit/event/entity/EntityCreatePortalEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityDamageByBlockEvent.html,1.12.2
org/bukkit/event/entity/EntityDamageByBlockEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityDamageByEntityEvent.html,1.12.2
org/bukkit/event/entity/EntityDamageByEntityEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityDamageEvent.html,1.12.2
org/bukkit/event/entity/EntityDamageEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityDamageEvent.DamageCause.html,1.12.2
org/bukkit/event/entity/EntityDamageEvent.DamageModifier.html,1.12.2
io/papermc/paper/event/entity/EntityDamageItemEvent.html,1.17
io/papermc/paper/event/entity/EntityDamageItemEvent.html#%3Cinit%3E,1.17
org/bukkit/event/entity/EntityDeathEvent.html,1.12.2
org/bukkit/event/entity/EntityDeathEvent.html#%3Cinit%3E,1.16
org/bukkit/Vibration.Destination.EntityDestination.html#%3Cinit%3E,1.17
org/bukkit/event/entity/EntityDismountEvent.html,1.20.4
org/bukkit/event/entity/EntityDismountEvent.html#%3Cinit%3E,1.20.4
org/bukkit/event/entity/EntityDropItemEvent.html,1.13
org/bukkit/event/entity/EntityDropItemEvent.html#%3Cinit%3E,1.16
io/papermc/paper/event/entity/EntityDyeEvent.html,1.18
io/papermc/paper/event/entity/EntityDyeEvent.html#%3Cinit%3E,1.18
org/bukkit/EntityEffect.html,1.12.2
org/bukkit/event/entity/EntityEnterBlockEvent.html,1.15
org/bukkit/event/entity/EntityEnterBlockEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityEnterLoveModeEvent.html,1.16
org/bukkit/event/entity/EntityEnterLoveModeEvent.html#%3Cinit%3E,1.16
org/bukkit/inventory/EntityEquipment.html,1.12.2
org/bukkit/event/entity/EntityEvent.html,1.12.2
org/bukkit/event/entity/EntityEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityExhaustionEvent.html,1.16
org/bukkit/event/entity/EntityExhaustionEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityExhaustionEvent.ExhaustionReason.html,1.16
org/bukkit/event/entity/EntityExplodeEvent.html,1.12.2
org/bukkit/event/entity/EntityExplodeEvent.html#%3Cinit%3E,1.16
org/bukkit/entity/EntityFactory.html,1.20.6
io/papermc/paper/event/entity/EntityFertilizeEggEvent.html,1.19
io/papermc/paper/event/entity/EntityFertilizeEggEvent.html#%3Cinit%3E,1.19
io/papermc/paper/event/entity/EntityInsideBlockEvent.html,1.16
io/papermc/paper/event/entity/EntityInsideBlockEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityInteractEvent.html,1.12.2
org/bukkit/event/entity/EntityInteractEvent.html#%3Cinit%3E,1.16
com/destroystokyo/paper/event/entity/EntityJumpEvent.html,1.15
com/destroystokyo/paper/event/entity/EntityJumpEvent.html#%3Cinit%3E,1.16
com/destroystokyo/paper/event/entity/EntityKnockbackByEntityEvent.html,1.12.2
org/bukkit/event/entity/EntityKnockbackByEntityEvent.html,1.20.4
org/bukkit/event/entity/EntityKnockbackByEntityEvent.html#%3Cinit%3E,1.20.4
com/destroystokyo/paper/event/entity/EntityKnockbackByEntityEvent.html#%3Cinit%3E,1.16
io/papermc/paper/event/entity/EntityKnockbackEvent.html,1.20.6
org/bukkit/event/entity/EntityKnockbackEvent.html,1.20.4
org/bukkit/event/entity/EntityKnockbackEvent.html#%3Cinit%3E,1.20.4
io/papermc/paper/event/entity/EntityKnockbackEvent.html#%3Cinit%3E,1.20.6
io/papermc/paper/event/entity/EntityKnockbackEvent.Cause.html,1.20.6
org/bukkit/event/entity/EntityKnockbackEvent.KnockbackCause.html,1.20.4
io/papermc/paper/event/entity/EntityLoadCrossbowEvent.html,1.16
io/papermc/paper/event/entity/EntityLoadCrossbowEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityMountEvent.html,1.20.4
org/bukkit/event/entity/EntityMountEvent.html#%3Cinit%3E,1.20.4
io/papermc/paper/event/entity/EntityMoveEvent.html,1.16
io/papermc/paper/event/entity/EntityMoveEvent.html#%3Cinit%3E,1.16
com/destroystokyo/paper/event/entity/EntityPathfindEvent.html,1.12.2
com/destroystokyo/paper/event/entity/EntityPathfindEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityPickupItemEvent.html,1.12.2
org/bukkit/event/entity/EntityPickupItemEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityPlaceEvent.html,1.13
org/bukkit/event/entity/EntityPlaceEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityPortalEnterEvent.html,1.12.2
org/bukkit/event/entity/EntityPortalEnterEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityPortalEvent.html,1.12.2
org/bukkit/event/entity/EntityPortalEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityPortalExitEvent.html,1.12.2
org/bukkit/event/entity/EntityPortalExitEvent.html#%3Cinit%3E,1.16
io/papermc/paper/event/entity/EntityPortalReadyEvent.html,1.19
io/papermc/paper/event/entity/EntityPortalReadyEvent.html#%3Cinit%3E,1.19
org/bukkit/event/entity/EntityPoseChangeEvent.html,1.14
org/bukkit/event/entity/EntityPoseChangeEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityPotionEffectEvent.html,1.13
org/bukkit/event/entity/EntityPotionEffectEvent.html#%3Cinit%3E,1.16
org/bukkit/event/entity/EntityPotionEffectEvent.Action.html,1.13
org/bukkit/event/entity/EntityPotionEffectEvent.Cause.html,1.13
io/papermc/paper/event/entity/EntityPushedByEntityAttackEvent.html,1.19
io/papermc/paper/event/entity/EntityPushedByEntityAttackEvent.html#%3Cinit%3E,1.19
